지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조 시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
192,2021-09-08,23.6,19.8,610,29.6,1511,,,,,,,3.9,70,1554,1.7,270,1435,.6,480,20.1,52,1354,82.6,23.5,1006.7,1013.2,2345,1007.6,349,1010.1,12.7,7.4,1300,3.12,19.7,,,,,,6.3,5,26.7,20.2,,,,,,,,,,3.4,4.9,,
192,2021-09-09,22.4,17.3,537,28.3,1501,,,,,,,3.4,250,1843,1.8,270,1340,.6,498,19.4,57,1603,84.8,22.6,1010.6,1015.2,924,1012.6,1540,1014,12.6,7.4,1300,2.29,16.35,,,,,,7,3.6,25.8,17.6,,,,,,,,,,2.5,3.6,.4,
192,2021-09-10,21.2,19.2,2400,24.7,1618,,.4,951,.6,901,1,3.6,340,831,1.5,180,1000,.5,396,19.7,73,1403,91.9,23,1010.8,1015.4,1104,1013.1,1627,1014.2,12.6,2.2,1300,1.16,6.65,,,,,,8.3,5.5,23.7,19.5,,,,,,,,,,1.2,1.7,.6,
192,2021-09-11,23.2,18.7,158,30,1535,,,,,,,3.7,230,1820,2,200,1828,.8,695,20,54,1446,84.5,23.4,1009.5,1014.5,9,1010.3,1634,1012.8,12.6,8.1,1200,3.18,20.62,,,,,,1.9,1.5,26.1,18.7,,,,,,,,,,3.9,5.5,,
192,2021-09-12,23.2,18.1,541,29.8,1543,,,,,,,3.7,70,1458,2,90,1110,.6,511,20.5,56,1601,86,24.1,1009.9,1016.1,2351,1011.4,438,1013.2,12.5,7.7,1300,2.33,16.8,,,,,,7.6,2.4,26.2,18.6,,,,,,,,,,2.8,3.9,,
192,2021-09-13,22.9,18.5,621,26.7,1350,,,,,,,7.6,90,1222,3.6,50,1148,1,841,18.5,60,1548,78.1,21.3,1013.4,1018.5,1009,1015.9,1,1016.8,12.5,2.6,1100,1.8,11.38,,,,,,9.4,3.3,24.3,18.2,,,,,,,,,,2.1,3,3.9,
192,2021-09-14,21.5,19.3,700,22.7,1453,,.6,556,2,701,4.2,5,360,1554,2.2,20,1251,1.1,930,18.2,74,12,82.1,20.9,1011.2,1016.6,1,1013.1,1552,1014.6,12.5,0,1100,.79,4.27,,,,,,9.8,9.4,22.7,19.8,,,,,,,,,,1.3,1.8,.3,
192,2021-09-15,23.4,19.5,2355,28.5,1511,,,,,,,9.9,90,1157,4.5,70,1106,1.9,1670,16,48,1451,64.3,18.2,1011.7,1016.6,2132,1013.6,1526,1015.1,12.4,8.8,1300,2.42,18.2,,,,,,7.4,5.9,24.4,16.7,,,,,,,,,,3.7,5.3,,
192,2021-09-16,20.8,16.2,538,23.7,1008,,.4,2007,1.2,1953,1.6,5,50,1150,2.4,70,1027,.7,597,17.8,66,917,83.8,20.5,1009.1,1016,6,1010.3,2356,1012.5,12.4,2.6,900,1.37,6.77,,,,,,7.9,6.3,22.2,15.1,,,,,,,,,,1,1.5,13.5,
192,2021-09-17,20.8,19,649,23.8,1534,,3.2,626,5.6,621,14,11,360,1435,4.7,360,1614,1.7,1429,18.1,71,1536,85.3,20.8,1004.5,1011,2312,1004.8,1508,1007.9,12.3,3.1,1500,2.29,7.08,,,,,,8.4,8.1,22.3,19.1,,,,,,,,,,1.6,2.2,2.1,
192,2021-09-18,22,17.7,401,28.1,1510,,,,,,,4.8,70,1138,2.3,70,1139,.6,479,17.7,51,1507,79.1,20.3,1011,1017.2,2345,1011,1,1014.4,12.3,7.2,1100,2.69,16.25,,,,,,6.3,4.3,24.3,16.2,,,,,,,,,,2.9,4.2,,
192,2021-09-19,21.4,15.3,611,28.2,1503,,,,,,,6.3,140,1217,2.7,90,1322,.7,613,17.4,52,1506,80.6,19.9,1012.7,1017.8,731,1014.2,1706,1016.1,12.3,10.4,1100,3.37,22.15,,,,,,2.5,1.4,24.4,13.8,,,,,,,,,,3.7,5.4,,
192,2021-09-20,21.8,15.1,542,27.1,1513,,0,,0,,0,5.6,90,1615,3.3,90,1618,1,850,18.7,65,1238,83.9,21.7,1009.6,1016.1,2,1010.8,1636,1013,12.2,7.4,1000,2.34,15.69,,,,,,5.8,5.6,24.2,13.6,,,,,,,,,,2.6,3.7,7.8,
192,2021-09-21,23.3,20,2302,26.1,1629,,4.5,818,7.7,739,8,8.7,110,721,3.1,110,722,1.2,1023,21.4,76,1516,89.3,25.5,1003.9,1010.9,1,1005.4,1530,1007.2,12.2,3.4,1400,1.93,7.78,,,,,,5.6,5.1,24.8,17.4,,,,,,,,,,1.6,2.3,.2,
192,2021-09-22,21.9,17.2,652,27.1,1128,,1.8,1139,1.8,,1.8,11.2,270,1141,4.3,250,1149,1.3,1092,18.7,56,2243,83.4,21.6,1006.6,1013.1,2400,1008,9,1010,12.2,9.8,1000,2.57,18.34,,,,,,3.1,1.1,24.6,16.2,,,,,,,,,,3.1,4.4,1.8,
192,2021-09-23,20.4,14.4,632,28.1,1500,,,,,,,5.5,360,1427,2.5,290,1429,.6,519,15.6,42,1454,77.8,17.7,1013.5,1020.5,2356,1013.1,1,1016.9,12.1,10.2,1100,3.04,21.15,,,,,,2.6,.3,23.5,12.6,,,,,,,,,,3.9,5.6,,
192,2021-09-24,19.9,13.6,541,27.3,1426,,,,,,,6.9,110,1735,3,90,1740,.8,711,15.6,48,1304,78.4,17.8,1018.8,1023.7,2321,1020.4,1,1022.3,12.1,7.1,1300,2.97,17.32,,,,,,5.3,3.3,22.7,12.1,,,,,,,,,,2.9,4.2,,
192,2021-09-25,20.6,15.5,446,26.7,1228,,0,,0,,0,7.3,70,1405,2.9,90,1240,.9,780,17.5,61,1237,83.5,20,1018.8,1023.9,915,1020.6,1508,1022.2,12.1,3.9,1000,2.35,12.27,,,,,,6.8,,22.1,13.8,,,,,,,,,,2.1,3,0,
192,2021-09-26,21.5,18.1,404,26,1444,,,,,,,5.3,20,1006,2.4,70,1247,1,854,16.2,55,1457,73,18.4,1016.7,1022.6,24,1018.4,1520,1020.1,12,4.6,1200,2.2,12.99,,,,,,9,7.8,23.1,17.1,,,,,,,,,,2.4,3.4,,
192,2021-09-27,21.6,18.2,157,26.1,1526,,,,,,,6,70,1156,2.9,50,1203,.9,753,16.5,56,1531,73.6,18.8,1012.6,1018.9,1,1014.2,1634,1016,12,7.9,1100,2.45,15.93,,,,,,8.6,7.3,23.6,17,,,,,,,,,,2.6,3.8,.1,
192,2021-09-28,21.7,18.7,410,25.2,1259,,.1,,.1,,.2,3.6,20,1021,1.8,360,1026,.5,444,18.6,65,1147,83.4,21.5,1010.1,1015.3,1,1011.9,1524,1013.5,11.9,1.8,1200,2.08,10.13,,,,,,7.3,7,23.3,18.7,,,,,,,,,,1.7,2.4,5.4,
192,2021-09-29,22.2,20.6,713,26.1,1327,,13.7,1719,32,1711,51.4,7.6,250,1731,2.8,230,1734,.6,477,21.6,85,1329,96.6,25.8,1005.7,1012.1,1,1006.6,1539,1009,11.9,1.4,1200,1.85,6.58,,,,,,9.4,8.4,23.9,20.8,,,,,,,,,,1.2,1.7,76,
192,2021-09-30,21.7,16.9,2355,27.4,1457,,3.5,36,12.6,410,29.9,5.5,50,1423,3.1,110,1315,.7,617,19.6,57,1636,88.9,22.8,1004.7,1009.3,2227,1006.7,1518,1008,11.9,5.5,1200,3.03,13.95,,,,,,3.1,3,24,15.3,,,,,,,,,,2.7,3.9,,
192,2021-10-01,20.8,14.1,612,28.6,1540,,,,,,,5,110,1759,2.4,200,1742,.6,537,17.5,51,1607,83.8,20.1,1005.6,1011.6,2334,1006.7,1500,1009,11.8,10.5,1200,2.81,19.83,,,,,,1.6,.9,23.5,13.1,,,,,,,,,,3.4,4.8,,
192,2021-10-02,21.5,15.8,541,29,1454,,,,,,,3.4,110,955,1.9,110,955,.6,552,18,45,1541,83.3,20.7,1010.8,1018.2,2346,1010.5,136,1014.2,11.8,10.4,1200,2.84,19.43,,,,,,0,0,23.6,14.3,,,,,,,,,,3.3,4.7,,
192,2021-10-03,20.6,15.6,552,28.9,1432,,,,,,,4.8,200,1314,2.4,140,1314,.5,417,17.5,44,1345,85.3,20.1,1017.5,1022.9,2202,1018.2,1,1020.9,11.8,7.6,1200,2.79,17.09,,,,,,3.7,1.3,22.5,13.8,,,,,,,,,,3,4.3,,
192,2021-10-04,23,16.3,453,29.3,1352,,,,,,,8.4,290,1451,3.4,250,1347,.9,793,19.9,57,1345,84.9,23.4,1018.5,1023.1,923,1020.3,1547,1021.9,11.7,8.6,1200,2.3,16.31,,,,,,4.8,2.5,23.6,15.3,,,,,,,,,,2.7,3.8,,
192,2021-10-05,23.1,19.3,243,29.4,1328,,,,,,,6.3,90,1515,2.6,110,1505,.7,585,20.6,61,1246,87.4,24.3,1017.8,1023.4,853,1019.1,1506,1021.2,11.7,8.2,1200,2.69,17.14,,,,,,2.8,1.9,24.3,17,,,,,,,,,,3.1,4.4,,
192,2021-10-06,22.3,17.2,430,28.7,1419,,,,,,,4.2,200,1733,2.1,180,1726,.6,514,18.9,53,1325,82.8,21.8,1016,1022.2,827,1016.6,1736,1019.4,11.7,8.1,1200,2.67,17.14,,,,,,4.6,3.4,24.2,15.3,,,,,,,,,,3,4.2,,
192,2021-10-07,22.3,17.9,630,27.7,1412,,,,,,,4.6,110,1522,2.6,110,1526,.6,556,19.1,59,1248,83.6,22.1,1013.7,1018.5,1,1015.2,1620,1017.1,11.6,9.9,1100,2.62,16.3,,,,,,6.1,3.4,24,16.2,,,,,,,,,,2.6,3.7,0,
192,2021-10-08,22.5,18.8,546,27.8,1426,,0,,0,,0,5.5,90,1817,2.5,70,1712,.7,617,19.6,61,1500,84.4,22.8,1016.7,1022.3,2229,1018,5,1020.1,11.6,4.5,1300,2.02,11.05,,,,,,8.1,7.3,23.5,17.8,,,,,,,,,,2,2.9,0,
192,2021-10-09,22.5,18.1,618,29,1426,,,,,,,4.8,70,1017,2.3,110,1405,.6,527,19.3,56,1510,83.8,22.4,1018.5,1023.6,752,1019.9,1512,1021.9,11.5,9.7,1100,2.57,16.49,,,,,,4,1.5,23.9,16.6,,,,,,,,,,2.8,4.1,,
192,2021-10-10,23.2,17.4,421,29.3,1418,,5.7,2148,10.7,2126,13.2,5.6,180,1603,2.2,180,1313,1,825,20.5,64,1220,86.1,24.2,1015.2,1021.5,1,1016.3,1651,1018.6,11.5,8.6,1200,2.53,15.97,,,,,,6.5,4.4,24.5,16.1,,,,,,,,,,2.6,3.7,20.6,
192,2021-10-11,18.6,16.2,2000,22.8,319,,2.4,357,5.9,323,19.8,4.8,360,1303,2.1,340,526,.9,786,17.9,90,958,95.9,20.6,1015.8,1022,2246,1016,429,1019.3,11.5,0,1100,.4,2.54,,,,,,9.4,9.3,21.1,17.2,,,,,,,,,,.5,.7,19,
192,2021-10-12,16.3,15.8,1114,16.7,1,,.6,523,1.9,518,6.7,5.3,360,1503,2.4,360,1505,1.1,932,15.1,86,1654,92.6,17.1,1021.2,1026.3,2216,1021.4,50,1024.7,11.4,0,1400,.33,1.98,,,,,,7,7,18.4,16.7,,,,,,,,,,.6,.9,.1,
192,2021-10-13,18.9,16,218,22.5,1353,,,,,,,4.9,360,1403,2.2,20,1403,.8,719,15.6,68,1124,81.8,17.8,1020.7,1026.1,913,1022.4,1630,1024.2,11.4,1.8,1100,1.58,9.18,,,,,,7.5,7.3,20.4,18.3,,,,,,,,,,1.6,2.3,,
192,2021-10-14,19.7,14.1,635,26.2,1520,,,,,,,4,250,1441,2,270,1315,.5,431,17,61,1341,86.3,19.4,1016,1023,109,1016.8,1636,1019.5,11.4,10.1,1100,2.61,17.46,,,,,,4.4,.4,21.9,17.6,,,,,,,,,,2.7,3.8,,
192,2021-10-15,19.2,12.6,644,24.6,1315,,.3,2240,.4,2228,.4,3.9,90,1053,2,70,1141,.5,459,15.9,59,1131,83,18.2,1013.6,1018.7,1000,1015.4,1428,1017,11.3,5.3,1000,2.22,12.34,,,,,,7.1,4.5,20.9,,,,,,,,,,,1.8,2.6,5.9,
192,2021-10-16,14.6,9.1,2358,18.2,1,,.5,511,1.3,203,6.1,10.9,360,2030,4.8,340,2038,1.3,1153,8.3,32,2115,69.1,12,1016.2,1024,2324,1016.6,322,1019.7,11.3,0,1100,.81,4.12,,,,,,9.8,7.5,16.8,,,,,,,,,,,1.6,2.3,.6,
192,2021-10-17,8,2.2,2400,15.8,1507,,,,,,,8.7,340,228,3.6,70,833,1.6,1341,-2.2,29,1404,52.1,5.3,1022,1027.8,851,1023.5,1511,1025.6,11.3,10.1,1200,2.84,19.19,,,,,,1,0,11.9,,,,,,,,,,,2.9,4.1,,
192,2021-10-18,8.6,-.1,610,18,1515,,,,,,,4.2,90,1217,2.3,70,1220,.6,544,1.3,22,1443,66.1,6.8,1020.1,1026.5,809,1021.3,1645,1023.7,11.2,10,1200,2.77,18.61,,,,,,2.9,2.9,12.1,,,,,,,,,,,3,4.2,,
192,2021-10-19,11.6,6.3,644,20,1340,,,,,,,7.5,320,1453,3.8,290,1429,1.1,932,5.6,36,1323,69.1,9.1,1015.6,1022.1,1,1015.9,1410,1019.2,11.2,7.8,1200,2.62,14.95,,,,,,5.4,4.3,13.1,2.9,,,,,,,,,,2.6,3.7,,
192,2021-10-20,9.6,3.7,530,17.3,1415,,,,,,,5.5,20,1026,2.4,20,1032,.6,514,4.4,35,1434,73.6,8.4,1017.3,1023.1,849,1018.9,1451,1020.9,11.2,8,1200,2.58,15.35,,,,,,6.5,1.3,12.7,.7,,,,,,,,,,2.1,3,,
192,2021-10-21,11,5.6,451,18.1,1455,,,,,,,4.4,340,1158,2.3,90,1222,.6,548,7.2,54,1533,79.5,10.2,1015.5,1021.1,908,1016.8,1601,1019,11.1,8,1100,2.72,15.04,,,,,,6.6,5.4,14,4,,,,,,,,,,2.1,3.1,,
192,2021-10-22,10.7,3.9,645,18,1420,,,,,,,8.8,340,1453,4.4,320,1450,1.3,1093,2.7,27,1251,64.3,7.5,1017.8,1025.8,2356,1018.8,1,1021.3,11.1,9.9,1200,2.64,17.38,,,,,,0,0,12.2,.6,,,,,,,,,,2.9,4.2,,
192,2021-10-23,10.3,3.3,614,19.9,1453,,,,,,,4.9,90,1238,2.4,70,1238,.5,472,5.1,33,1551,74.6,8.8,1024.4,1029.8,853,1025.7,28,1028,11,10,1200,2.62,17.29,,,,,,0,0,12.5,-.5,,,,,,,,,,2.7,3.8,,
192,2021-10-24,11.1,4.3,628,19.8,1338,,,,,,,3.3,90,1257,2,140,1242,.5,437,7,43,1508,79.3,10.1,1022.6,1029.2,808,1023.6,1512,1026.1,11,9,1200,2.4,14.15,,,,,,6,3.6,13,1.3,,,,,,,,,,2,2.9,,
192,2021-10-25,11.6,5.3,611,20.8,1507,,,,,,,3.9,110,1132,2.2,110,1138,.6,496,6.9,39,1511,76.8,10,1018.6,1024.8,6,1020,1541,1022.1,11,9.4,1200,2.53,15.91,,,,,,1.5,1.4,13.7,1.5,,,,,,,,,,2.5,3.6,,
192,2021-10-26,10.9,3.5,654,20.6,1550,,,,,,,2.7,270,902,1.6,270,1319,.4,356,6,28,1531,76.9,9.4,1016.7,1023.1,910,1018.1,1725,1020.3,11,9.9,1200,2.5,16.09,,,,,,3.6,1.3,12.6,-.5,,,,,,,,,,2.4,3.5,,
192,2021-10-27,12.3,6.7,716,21.8,1442,,,,,,,4,340,1637,1.8,340,1611,.5,407,8.1,34,1544,78.6,10.8,1015.7,1020.7,849,1017,1456,1019.2,10.9,9.4,1200,2.27,14.7,,,,,,2.3,2.1,13.9,2.3,,,,,,,,,,2.3,3.3,,
192,2021-10-28,11.3,3.2,601,21.6,1349,,,,,,,5.8,110,1354,3.3,110,1403,.6,530,5.4,27,1350,72.9,9,1019.2,1025.5,2352,1020.4,1,1022.8,10.9,9.9,1200,2.54,16.58,,,,,,0,0,12.2,-.9,,,,,,,,,,2.8,4,,
192,2021-10-29,11.8,5.6,552,20.1,1457,,,,,,,5.3,50,1242,2.8,110,1321,.6,560,7,41,1449,76.4,10,1021.8,1027.6,905,1023.2,1511,1025.4,10.9,9.9,1100,2.38,15.62,,,,,,3.9,.9,12.9,2.1,,,,,,,,,,2.5,3.5,,
192,2021-10-30,11.9,6.5,226,19,1440,,,,,,,3.1,110,1414,1.6,250,1224,.4,374,8.5,51,1441,81.8,11.1,1021,1025.9,835,1022.8,1533,1024.5,10.8,3.3,1000,1.3,8.3,,,,,,6.8,3,13.3,3.2,,,,,,,,,,1.2,1.8,,
192,2021-10-31,12.1,5.5,638,21.4,1505,,,,,,,4,110,1415,2.2,110,1353,.5,407,8.1,41,1456,80.4,10.8,1020.5,1026.1,939,1021.8,1501,1024.1,10.8,9.8,1200,2.4,15.28,,,,,,2,0,13,1.8,,,,,,,,,,2.3,3.3,,
192,2021-11-01,12.2,7,615,21.5,1347,,,,,,,4.2,340,1629,1.9,290,1614,.4,366,7.6,40,1628,77.1,10.5,1019.5,1025.2,844,1020.7,1502,1023.1,10.8,8.6,1200,2.28,13.04,,,,,,3.5,1.3,13.5,2.7,,,,,,,,,,2.2,3.1,,
192,2021-11-02,10.5,3.7,650,19.1,1444,,,,,,,4,340,1446,2.2,250,1320,.5,389,6.1,38,1448,78.4,9.5,1017.5,1023.4,816,1018.4,1428,1021.1,10.7,9.2,1200,2.39,14.56,,,,,,1.9,.5,11.8,-.4,,,,,,,,,,2.1,3,,
192,2021-11-03,10.3,3.4,656,20.1,1507,,,,,,,4.5,340,1524,2.3,340,1516,.5,445,5.4,32,1532,75.9,9,1015.5,1020.8,13,1016.4,1504,1019.1,10.7,9.2,1100,2.32,14.61,,,,,,2.3,.9,11.5,.1,,,,,,,,,,2.3,3.2,,
192,2021-11-04,11,4,427,20.5,1501,,,,,,,3.7,160,1545,1.7,110,1045,.4,377,7.2,43,1503,80.5,10.2,1016.4,1022,2249,1018,1436,1019.9,10.7,9.4,1200,2.28,14.18,,,,,,1.6,0,11.9,.6,,,,,,,,,,2.2,3.2,,
192,2021-11-05,10.7,4.5,545,19.2,1350,,,,,,,3.6,70,1206,1.9,70,1153,.4,354,6.6,41,1534,80,9.8,1017.7,1023.2,833,1019.2,1443,1021.3,10.6,7.4,1100,1.99,11.18,,,,,,4.8,1,11.6,.8,,,,,,,,,,1.5,2.1,,
192,2021-11-06,11.9,4.8,650,20.9,1524,,,,,,,7,50,1340,3.6,70,1413,.7,601,7.4,43,1430,77.1,10.3,1017,1022.2,2339,1018.4,1443,1020.6,10.6,8.9,1200,2.24,13.63,,,,,,1.4,.8,11.8,1.5,,,,,,,,,,2.2,3.2,,
192,2021-11-07,13.2,6,505,21.6,1351,,,,,,,7.3,90,1315,3.9,70,1310,.9,779,8.6,46,1512,76.3,11.2,1016.6,1023.6,826,1017.1,2357,1020.2,10.6,7.5,1100,2.25,12.22,,,,,,4.6,1.4,12.8,2.4,,,,,,,,,,1.9,2.7,1.7,
192,2021-11-08,9.2,3.1,2345,14.8,1017,,,,,,29.5,6.5,250,1058,3.9,250,1102,.6,494,7.6,66,1840,90.6,10.7,1009.2,1017.1,1,1009.3,942,1012.8,10.5,.7,1500,.73,1.73,,,,,,7,6.5,11,.2,,,,,,,,,,.4,.6,27.8,
192,2021-11-09,7.5,.6,617,13.1,1156,,,,,,,12.5,230,1418,5.5,250,1141,2.3,1996,2,44,1549,71.6,7.1,1008.6,1015.2,154,1009.7,2359,1012.2,10.5,6,1100,2.52,11.21,,,,,,5.1,3,8.1,-1,,,,,,,,,,2.1,3,0,
192,2021-11-10,9.1,5.9,722,12.3,1446,,,,,,0,10.2,250,1456,5.6,250,1157,2.1,1787,3.6,56,100,69.5,7.9,1005.3,1010.4,2203,1006.7,1432,1008.9,10.5,5.3,1400,1.87,9.77,,,,,,4.4,2.5,9.4,4.8,,,,,,,,,,1.6,2.2,0,
192,2021-11-11,8.5,4.8,1959,14.3,1225,,,,,,,8.5,250,1314,5.2,250,1319,1.2,1029,3.9,48,1222,75.3,8.1,1008.6,1014.1,2227,1010.2,52,1012.2,10.5,5.6,1200,2.37,10.45,,,,,,4.5,2.9,9.8,1.2,,,,,,,,,,1.5,2.2,,
192,2021-11-12,5.9,1.1,2400,11.7,1140,,,,,,,7,250,1423,3.8,270,1504,1,855,1.4,40,1141,76,6.8,1014.2,1019.9,2326,1014,1,1017.8,10.4,4.3,1000,2.09,9.07,,,,,,,,7.7,-1.5,,,,,,,,,,1.2,1.8,,
192,2021-11-13,6.7,.5,245,15.5,1528,,,,,,,3.8,230,1642,1.9,250,1642,.6,478,3.5,47,1257,83.3,7.9,1016.2,1021.5,825,1017.4,1521,1019.8,10.4,7.2,1200,2.23,12.88,,,,,,1.4,1.4,8.4,-2.5,,,,,,,,,,1.7,2.4,,
192,2021-11-14,8.1,1.2,644,18.2,1353,,,,,,,4.8,230,1506,2.3,250,1514,.6,478,4.7,42,1327,82.1,8.6,1016.1,1021.3,839,1017.6,1458,1019.7,10.4,8.2,1200,2.08,12.16,,,,,,.8,0,9.1,-1,,,,,,,,,,1.7,2.4,,
192,2021-11-15,8.2,1.7,633,17.8,1409,,,,,,,3.8,250,1411,1.6,230,1415,.4,341,4.9,34,1330,82.6,8.7,1018.1,1023.4,907,1019.8,1545,1021.7,10.3,7.5,1200,2.17,11.88,,,,,,2.1,.5,9.4,-1,,,,,,,,,,1.6,2.3,,
192,2021-11-16,8.3,2.9,2349,17.6,1508,,,,,,,3.4,200,1558,1.7,70,1047,.4,355,3.8,33,1509,78,8.1,1020.2,1025.4,2346,1021.8,1417,1023.8,10.3,9,1100,2.02,11.68,,,,,,3.3,2.1,9.1,-1.3,,,,,,,,,,1.6,2.3,,
192,2021-11-17,7.2,-.7,708,16.6,1456,,,,,,,2.8,180,1516,1.8,270,1309,.4,333,1.9,34,1458,73.8,7.1,1019.9,1026.5,757,1020.8,1456,1023.6,10.3,9.1,1200,2.09,12.55,,,,,,2.9,2.1,7.7,-4.2,,,,,,,,,,1.7,2.5,,
192,2021-11-18,7.9,.6,624,17.4,1524,,,,,,,4.2,90,1434,2.1,110,1359,.4,359,3.5,40,1302,77.6,7.9,1016.3,1022.2,821,1017.6,1541,1020,10.3,9.1,1200,2.06,12.27,,,,,,.4,.3,8.4,-2.5,,,,,,,,,,1.7,2.5,,
192,2021-11-19,8.5,2.4,253,19.5,1537,,,,,,,2.4,290,1321,1.7,270,1321,.4,327,4.4,33,1528,79.5,8.4,1015.3,1020.3,859,1016.5,1502,1018.9,10.2,8.1,1200,2.12,12.53,,,,,,3.4,2.3,8.7,-1.4,,,,,,,,,,1.8,2.6,,
192,2021-11-20,8.8,2.3,636,18.7,1437,,,,,,,2.4,270,1244,1.6,270,1405,.3,283,5.6,44,1507,83.3,9.2,1017.3,1022.1,1033,1019.5,1417,1020.9,10.2,8.8,1200,1.95,11.34,,,,,,1.6,0,8.9,-1.3,,,,,,,,,,1.6,2.3,,
192,2021-11-21,10.3,4.2,409,16.8,1321,,,,,,,3.1,110,1255,1.6,110,1255,.2,207,7.9,61,1254,86.4,10.8,1013.9,1021.9,1,1013.2,2333,1017.5,10.2,2.3,1100,1.3,5.98,,,,,,8.9,5,10,1.1,,,,,,,,,,1.1,1.6,0,
192,2021-11-22,8.2,.4,2320,14.6,317,,,,,,0,12,340,1540,5.2,320,1415,2,1711,.2,40,1134,59,6.6,1010.8,1018.7,2314,1010.5,331,1014.4,10.2,4.5,1100,1.61,7.7,,,,,,5.9,3,8.5,-4,,,,,,,,,,1.5,2.1,,
192,2021-11-23,4.4,-.5,44,8.8,1325,,,,,,,9.4,250,1414,5.3,250,1419,1.2,1047,-1.5,47,1315,66.6,5.5,1014.3,1019.3,928,1016.2,1432,1018,10.1,3.7,1300,1.43,7.12,,,,,,4.3,4.1,6,-4,,,,,,,,,,1.1,1.6,0,
192,2021-11-24,8.7,1.6,719,13.3,1330,,,,,,0,11.1,250,1212,6.4,250,1220,2.3,1944,1.5,38,1432,63.5,6.8,1014.8,1020.5,836,1016.4,1433,1018.4,10.1,8.7,1200,2.14,11.98,,,,,,3.6,2.4,7.1,-1.3,,,,,,,,,,2.4,3.4,,
192,2021-11-25,9.2,1.6,2351,16.8,1432,,,,,,,9,290,1219,4.3,250,1209,1.3,1156,2.6,36,1424,65.5,7.4,1014.9,1021.9,2354,1016,1414,1018.5,10.1,8.2,1200,1.99,10.98,,,,,,1.1,.3,8.1,-2.9,,,,,,,,,,1.8,2.6,,
192,2021-11-26,5.4,-1.5,629,14.3,1510,,,,,,,5.5,340,1103,2.4,340,1112,.6,552,-3,21,1319,61.8,5,1022.3,1029.6,2334,1021.8,2,1025.9,10.1,8.8,1200,2.14,12.81,,,,,,0,0,4.9,-7,,,,,,,,,,2.1,3,,
192,2021-11-27,3.4,-2.3,659,12.8,1535,,,,,,,4.7,110,1310,2.9,110,1341,.5,422,-3.2,25,1452,66.5,4.9,1030,1036.8,2327,1029.6,1,1033.7,10.1,8.8,1200,2.1,12.81,,,,,,0,0,3.8,-7.5,,,,,,,,,,1.7,2.4,,
192,2021-11-28,4.3,-3.6,629,15.2,1449,,,,,,,3.5,90,1414,1.6,90,1417,.4,377,-2.3,28,1428,66.4,5.3,1030.4,1037.2,857,1031.5,1622,1034.1,10,8.8,1100,2.03,12.43,,,,,,3,1.3,4,-7.7,,,,,,,,,,1.6,2.3,,
192,2021-11-29,6,-2.3,706,15.9,1455,,,,,,,3.2,110,1442,1.5,270,1126,.4,343,.2,30,1426,71.4,6.3,1023.8,1031.9,1,1024.1,2359,1027.4,10,8.4,1200,2.09,12.31,,,,,,2.4,1.6,4.9,-7.5,,,,,,,,,,1.6,2.3,9.3,
192,2021-11-30,7.1,2.2,215,12.6,1540,,,,,,14.8,8.9,270,1857,4.2,270,1905,1,850,4,53,2040,82.4,8.4,1009.4,1024.1,1,1006.8,1401,1013,10,.3,1500,.47,2.24,,,,,,8.1,7.1,6.7,-1.3,,,,,,,,,,.9,1.2,5.5,
192,2021-12-01,3.5,-3,2356,6.8,1253,,,,,,,12.3,340,352,5.8,340,354,2.7,2301,-6.2,36,1343,49.4,3.9,1016.5,1024.4,2303,1014.2,4,1020.1,10,7.3,1200,2.17,12.32,,,,,,2.4,1.3,3.3,-8,,,,,,,,,,1.7,2.5,,
192,2021-12-02,1.4,-5.9,615,9,1558,,,,,,,6.5,250,1934,3,250,1938,.6,495,-4.9,40,1307,64.6,4.3,1017.1,1024.2,1,1018.1,1619,1020.8,10,8.6,1200,2.07,12.67,,,,,,0,0,2.3,-8.9,,,,,,,,,,1.5,2.2,,
